Key Date;Legal Entity;Business Portfolio;Cohort;Factor Actuals;Factor Estimates
20211231;001;42;2004;L33200;100,00;100,00
20211231;001;42;2004;L33200;0,00;0,00
20211231;001;42;2004;L33200;100,00;100,00
20211231;001;42;2004;L33200;0,00;0,00
20211231;001;42;2004;L33200;0,00;0,00
20211231;001;42;2004;L33200;100,00;100,00
20211231;001;42;2004;L33300;100,00;100,00
20211231;001;42;2004;L33300;0,00;0,00
20211231;001;42;2004;L33300;100,00;100,00
20211231;001;42;2004;L33300;0,00;0,00
20211231;001;42;2004;L33300;100,00;100,00
20211231;001;42;2004;L33300;0,00;0,00
20211231;001;42;2004;L33300;100,00;100,00
20211231;001;42;2004;L33300;0,00;0,00
20211231;001;42;2004;L33300;0,00;0,00
20211231;001;42;2004;L33300;100,00;100,00
20211231;001;42;2005;L33100;100,00;100,00
20211231;001;42;2005;L33100;0,00;0,00
20211231;001;42;2005;L33100;100,00;100,00
20211231;001;42;2005;L33100;0,00;0,00
20211231;001;42;2005;L33100;100,00;100,00
20211231;001;42;2005;L33100;0,00;0,00
20211231;001;42;2005;L33100;100,00;100,00
20211231;001;42;2005;L33100;0,00;0,00
20211231;001;42;2005;L33100;100,00;100,00
20211231;001;42;2005;L33100;0,00;0,00
20211231;001;42;2005;L33200;100,00;100,00
20211231;001;42;2005;L33200;0,00;0,00
20211231;001;42;2005;L33200;100,00;100,00
20211231;001;42;2005;L33200;0,00;0,00
20211231;001;42;2005;L33200;100,00;100,00
20211231;001;42;2005;L33200;0,00;0,00
20211231;001;42;2005;L33200;100,00;100,00
20211231;001;42;2005;L33200;0,00;0,00
20211231;001;42;2005;L33200;0,00;0,00
20211231;001;42;2005;L33200;100,00;100,00
20211231;001;42;2005;L33300;100,00;100,00
20211231;001;42;2005;L33300;100,00;100,00
20211231;001;42;2005;L33300;0,00;0,00
20211231;001;42;2005;L33300;100,00;100,00
20211231;001;42;2005;L33300;0,00;0,00
20211231;001;42;2005;L33300;100,00;100,00
20211231;001;42;2005;L33300;0,00;0,00
20211231;001;42;2005;L33300;0,00;0,00
20211231;001;42;2005;L33300;0,00;0,00
20211231;001;42;2005;L33300;100,00;100,00
20211231;001;42;2006;L33100;100,00;100,00
20211231;001;42;2006;L33100;0,00;0,00
20211231;001;42;2006;L33100;100,00;100,00
20211231;001;42;2006;L33100;0,00;0,00
20211231;001;42;2006;L33100;100,00;100,00
20211231;001;42;2006;L33100;0,00;0,00
20211231;001;42;2006;L33100;100,00;100,00
20211231;001;42;2006;L33100;0,00;0,00
20211231;001;42;2006;L33100;100,00;100,00
20211231;001;42;2006;L33100;0,00;0,00
20211231;001;42;2006;L33200;100,00;100,00
20211231;001;42;2006;L33200;0,00;0,00
20211231;001;42;2006;L33200;100,00;100,00
20211231;001;42;2006;L33200;0,00;0,00
20211231;001;42;2006;L33200;100,00;100,00
20211231;001;42;2006;L33200;0,00;0,00
20211231;001;42;2006;L33200;100,00;100,00
20211231;001;42;2006;L33200;0,00;0,00
20211231;001;42;2006;L33200;0,00;0,00
20211231;001;42;2006;L33200;100,00;100,00
20211231;001;42;2006;L33300;100,00;100,00
20211231;001;42;2006;L33300;0,00;0,00
20211231;001;42;2006;L33300;100,00;100,00
20211231;001;42;2006;L33300;0,00;0,00
20211231;001;42;2006;L33300;100,00;100,00
20211231;001;42;2006;L33300;0,00;0,00
20211231;001;42;2006;L33300;100,00;100,00
20211231;001;42;2006;L33300;0,00;0,00
20211231;001;42;2006;L33300;0,00;0,00
20211231;001;42;2006;L33300;100,00;100,00
20211231;001;42;2007;L33100;100,00;100,00
20211231;001;42;2007;L33100;0,00;0,00
20211231;001;42;2007;L33100;100,00;100,00
20211231;001;42;2007;L33100;0,00;0,00
20211231;001;42;2007;L33100;100,00;100,00
20211231;001;42;2007;L33100;0,00;0,00
20211231;001;42;2007;L33100;100,00;100,00
20211231;001;42;2007;L33100;0,00;0,00
20211231;001;42;2007;L33100;100,00;100,00
20211231;001;42;2007;L33100;0,00;0,00
20211231;001;42;2007;L33200;100,00;100,00
20211231;001;42;2007;L33200;0,00;0,00
20211231;001;42;2007;L33200;100,00;100,00
20211231;001;42;2007;L33200;0,00;0,00
20211231;001;42;2007;L33200;100,00;100,00
20211231;001;42;2007;L33200;0,00;0,00
20211231;001;42;2007;L33200;100,00;100,00
20211231;001;42;2007;L33200;0,00;0,00
20211231;001;42;2007;L33200;0,00;0,00
20211231;001;42;2007;L33200;100,00;100,00
20211231;001;42;2007;L33300;100,00;100,00
20211231;001;42;2007;L33300;0,00;0,00
20211231;001;42;2007;L33300;100,00;100,00
20211231;001;42;2007;L33300;0,00;0,00
20211231;001;42;2007;L33300;100,00;100,00
20211231;001;42;2007;L33300;0,00;0,00
20211231;001;42;2007;L33300;100,00;100,00
20211231;001;42;2007;L33300;0,00;0,00
20211231;001;42;2007;L33300;0,00;0,00
20211231;001;42;2007;L33300;100,00;100,00
20211231;001;42;2008;L33100;100,00;100,00
20211231;001;42;2008;L33100;0,00;0,00
20211231;001;42;2008;L33100;100,00;100,00
20211231;001;42;2008;L33100;0,00;0,00
20211231;001;42;2008;L33100;100,00;100,00
20211231;001;42;2008;L33100;0,00;0,00
20211231;001;42;2008;L33100;100,00;100,00
20211231;001;42;2008;L33100;0,00;0,00
20211231;001;42;2008;L33100;100,00;100,00
20211231;001;42;2008;L33100;0,00;0,00
20211231;001;42;2008;L33200;100,00;100,00
20211231;001;42;2008;L33200;0,00;0,00
20211231;001;42;2008;L33200;100,00;100,00
20211231;001;42;2008;L33200;0,00;0,00
20211231;001;42;2008;L33200;100,00;100,00
20211231;001;42;2008;L33200;0,00;0,00
20211231;001;42;2008;L33200;100,00;100,00
20211231;001;42;2008;L33200;0,00;0,00
20211231;001;42;2008;L33200;0,00;0,00
20211231;001;42;2008;L33200;100,00;100,00
20211231;001;42;2008;L33300;100,00;100,00
20211231;001;42;2008;L33300;0,00;0,00
20211231;001;42;2008;L33300;100,00;100,00
20211231;001;42;2008;L33300;0,00;0,00
20211231;001;42;2008;L33300;100,00;100,00
20211231;001;42;2008;L33300;0,00;0,00
20211231;001;42;2008;L33300;100,00;100,00
20211231;001;42;2008;L33300;0,00;0,00
20211231;001;42;2008;L33300;0,00;0,00
20211231;001;42;2008;L33300;100,00;100,00
20211231;001;42;2009;L33100;100,00;100,00
20211231;001;42;2009;L33100;0,00;0,00
20211231;001;42;2009;L33100;100,00;100,00
20211231;001;42;2009;L33100;0,00;0,00
20211231;001;42;2009;L33100;100,00;100,00
20211231;001;42;2009;L33100;0,00;0,00
20211231;001;42;2009;L33100;100,00;100,00
20211231;001;42;2009;L33100;0,00;0,00
20211231;001;42;2009;L33100;100,00;100,00
20211231;001;42;2009;L33100;0,00;0,00
20211231;001;42;2009;L33200;100,00;100,00
20211231;001;42;2009;L33200;0,00;0,00
20211231;001;42;2009;L33200;100,00;100,00
20211231;001;42;2009;L33200;0,00;0,00
20211231;001;42;2009;L33200;100,00;100,00
20211231;001;42;2009;L33200;0,00;0,00
20211231;001;42;2009;L33200;100,00;100,00
20211231;001;42;2009;L33200;0,00;0,00
20211231;001;42;2009;L33200;0,00;0,00
20211231;001;42;2009;L33200;100,00;100,00
20211231;001;42;2009;L33300;100,00;100,00
20211231;001;42;2009;L33300;0,00;0,00
20211231;001;42;2009;L33300;100,00;100,00
20211231;001;42;2009;L33300;0,00;0,00
20211231;001;42;2009;L33300;100,00;100,00
20211231;001;42;2009;L33300;0,00;0,00
20211231;001;42;2009;L33300;100,00;100,00
20211231;001;42;2009;L33300;0,00;0,00
20211231;001;42;2009;L33300;0,00;0,00
20211231;001;42;2009;L33300;100,00;100,00
20211231;001;42;2010;L33100;100,00;100,00
20211231;001;42;2010;L33100;0,00;0,00
20211231;001;42;2010;L33100;100,00;100,00
20211231;001;42;2010;L33100;0,00;0,00
20211231;001;42;2010;L33100;100,00;100,00
20211231;001;42;2010;L33100;0,00;0,00
20211231;001;42;2010;L33100;100,00;100,00
20211231;001;42;2010;L33100;0,00;0,00
20211231;001;42;2010;L33100;100,00;100,00
20211231;001;42;2010;L33100;0,00;0,00
20211231;001;42;2010;L33200;0,00;0,00
20211231;001;42;2010;L33200;100,00;100,00
20211231;001;42;2010;L33200;0,00;0,00
20211231;001;42;2010;L33200;100,00;100,00
20211231;001;42;2010;L33200;0,00;0,00
20211231;001;42;2010;L33200;100,00;100,00
20211231;001;42;2010;L33200;100,00;100,00
20211231;001;42;2010;L33200;0,00;0,00
20211231;001;42;2010;L33200;0,00;0,00
20211231;001;42;2010;L33200;100,00;100,00
20211231;001;42;2010;L33300;100,00;100,00
20211231;001;42;2010;L33300;0,00;0,00
20211231;001;42;2010;L33300;100,00;100,00
20211231;001;42;2010;L33300;0,00;0,00
20211231;001;42;2010;L33300;100,00;100,00
20211231;001;42;2010;L33300;0,00;0,00
20211231;001;42;2010;L33300;100,00;100,00
20211231;001;42;2010;L33300;0,00;0,00
20211231;001;42;2010;L33300;0,00;0,00
20211231;001;42;2010;L33300;100,00;100,00
20211231;001;42;2011;L33200;100,00;100,00
20211231;001;42;2011;L33200;0,00;0,00
20211231;001;42;2011;L33200;100,00;100,00
20211231;001;42;2011;L33200;0,00;0,00
20211231;001;42;2011;L33200;100,00;100,00
20211231;001;42;2011;L33200;0,00;0,00
20211231;001;42;2011;L33200;100,00;100,00
20211231;001;42;2011;L33200;0,00;0,00
20211231;001;42;2011;L33200;0,00;0,00
20211231;001;42;2011;L33200;100,00;100,00
20211231;001;42;2011;L33300;100,00;100,00
20211231;001;42;2011;L33300;0,00;0,00
20211231;001;42;2011;L33300;100,00;100,00
20211231;001;42;2011;L33300;0,00;0,00
20211231;001;42;2011;L33300;100,00;100,00
20211231;001;42;2011;L33300;0,00;0,00
20211231;001;42;2011;L33300;100,00;100,00
20211231;001;42;2011;L33300;0,00;0,00
20211231;001;42;2011;L33300;0,00;0,00
20211231;001;42;2011;L33300;100,00;100,00
20211231;001;42;2012;L33200;100,00;100,00
20211231;001;42;2012;L33200;0,00;0,00
20211231;001;42;2012;L33200;100,00;100,00
20211231;001;42;2012;L33200;0,00;0,00
20211231;001;42;2012;L33200;100,00;100,00
20211231;001;42;2012;L33200;0,00;0,00
20211231;001;42;2012;L33200;100,00;100,00
20211231;001;42;2012;L33200;0,00;0,00
20211231;001;42;2012;L33200;0,00;0,00
20211231;001;42;2012;L33200;100,00;100,00
20211231;001;42;2012;L33300;100,00;100,00
20211231;001;42;2012;L33300;0,00;0,00
20211231;001;42;2012;L33300;100,00;100,00
20211231;001;42;2012;L33300;0,00;0,00
20211231;001;42;2012;L33300;100,00;100,00
20211231;001;42;2012;L33300;0,00;0,00
20211231;001;42;2012;L33300;100,00;100,00
20211231;001;42;2012;L33300;0,00;0,00
20211231;001;42;2012;L33300;0,00;0,00
20211231;001;42;2012;L33300;100,00;100,00
20211231;001;42;2013;L33200;100,00;100,00
20211231;001;42;2013;L33200;0,00;0,00
20211231;001;42;2013;L33200;100,00;100,00
20211231;001;42;2013;L33200;0,00;0,00
20211231;001;42;2013;L33200;100,00;100,00
20211231;001;42;2013;L33200;0,00;0,00
20211231;001;42;2013;L33200;100,00;100,00
20211231;001;42;2013;L33200;0,00;0,00
20211231;001;42;2013;L33200;0,00;0,00
20211231;001;42;2013;L33200;100,00;100,00
20211231;001;42;2013;L33300;100,00;100,00
20211231;001;42;2013;L33300;0,00;0,00
20211231;001;42;2013;L33300;100,00;100,00
20211231;001;42;2013;L33300;0,00;0,00
20211231;001;42;2013;L33300;100,00;100,00
20211231;001;42;2013;L33300;0,00;0,00
20211231;001;42;2013;L33300;100,00;100,00
20211231;001;42;2013;L33300;0,00;0,00
20211231;001;42;2013;L33300;0,00;0,00
20211231;001;42;2013;L33300;100,00;100,00
20211231;001;42;2014;L33200;100,00;100,00
20211231;001;42;2014;L33200;0,00;0,00
20211231;001;42;2014;L33200;100,00;100,00
20211231;001;42;2014;L33200;0,00;0,00
20211231;001;42;2014;L33200;100,00;100,00
20211231;001;42;2014;L33200;0,00;0,00
20211231;001;42;2014;L33200;100,00;100,00
20211231;001;42;2014;L33200;0,00;0,00
20211231;001;42;2014;L33200;0,00;0,00
20211231;001;42;2014;L33200;100,00;100,00
20211231;001;42;2014;L33300;100,00;100,00
20211231;001;42;2014;L33300;0,00;0,00
20211231;001;42;2014;L33300;100,00;100,00
20211231;001;42;2014;L33300;0,00;0,00
20211231;001;42;2014;L33300;100,00;100,00
20211231;001;42;2014;L33300;0,00;0,00
20211231;001;42;2014;L33300;100,00;100,00
20211231;001;42;2014;L33300;0,00;0,00
20211231;001;42;2014;L33300;0,00;0,00
20211231;001;42;2014;L33300;100,00;100,00
20211231;001;42;2015;L33200;100,00;100,00
20211231;001;42;2015;L33200;0,00;0,00
20211231;001;42;2015;L33200;100,00;100,00
20211231;001;42;2015;L33200;0,00;0,00
20211231;001;42;2015;L33200;100,00;100,00
20211231;001;42;2015;L33200;0,00;0,00
20211231;001;42;2015;L33200;100,00;100,00
20211231;001;42;2015;L33200;0,00;0,00
20211231;001;42;2015;L33200;0,00;0,00
20211231;001;42;2015;L33200;100,00;100,00
20211231;001;42;2015;L33300;100,00;100,00
20211231;001;42;2015;L33300;0,00;0,00
20211231;001;42;2015;L33300;100,00;100,00
20211231;001;42;2015;L33300;0,00;0,00
20211231;001;42;2015;L33300;100,00;100,00
20211231;001;42;2015;L33300;0,00;0,00
20211231;001;42;2015;L33300;100,00;100,00
20211231;001;42;2015;L33300;0,00;0,00
20211231;001;42;2015;L33300;0,00;0,00
20211231;001;42;2015;L33300;100,00;100,00
20211231;001;42;2016;L33200;100,00;100,00
20211231;001;42;2016;L33200;0,00;0,00
20211231;001;42;2016;L33200;100,00;100,00
20211231;001;42;2016;L33200;0,00;0,00
20211231;001;42;2016;L33200;100,00;100,00
20211231;001;42;2016;L33200;0,00;0,00
20211231;001;42;2016;L33200;100,00;100,00
20211231;001;42;2016;L33200;0,00;0,00
20211231;001;42;2016;L33200;0,00;0,00
20211231;001;42;2016;L33200;100,00;100,00
20211231;001;42;2016;L33300;100,00;100,00
20211231;001;42;2016;L33300;0,00;0,00
20211231;001;42;2016;L33300;100,00;100,00
20211231;001;42;2016;L33300;0,00;0,00
20211231;001;42;2016;L33300;100,00;100,00
20211231;001;42;2016;L33300;0,00;0,00
20211231;001;42;2016;L33300;100,00;100,00
20211231;001;42;2016;L33300;0,00;0,00
20211231;001;42;2016;L33300;0,00;0,00
20211231;001;42;2016;L33300;100,00;100,00
20211231;001;42;2017;L33200;100,00;100,00
20211231;001;42;2017;L33200;0,00;0,00
20211231;001;42;2017;L33200;100,00;100,00
20211231;001;42;2017;L33200;0,00;0,00
20211231;001;42;2017;L33200;100,00;100,00
20211231;001;42;2017;L33200;0,00;0,00
20211231;001;42;2017;L33200;100,00;100,00
20211231;001;42;2017;L33200;0,00;0,00
20211231;001;42;2017;L33200;0,00;0,00
20211231;001;42;2017;L33200;100,00;100,00
20211231;001;42;2017;L33300;0,00;0,00
20211231;001;42;2017;L33300;100,00;100,00
20211231;001;42;2017;L33300;100,00;100,00
20211231;001;42;2017;L33300;0,00;0,00
20211231;001;42;2017;L33300;100,00;100,00
20211231;001;42;2017;L33300;0,00;0,00
20211231;001;42;2017;L33300;100,00;100,00
20211231;001;42;2017;L33300;100,00;100,00
20211231;001;42;2017;L33300;0,00;0,00
20211231;001;42;2017;L33300;0,00;0,00
20211231;001;42;2018;L33200;100,00;100,00
20211231;001;42;2018;L33200;0,00;0,00
20211231;001;42;2018;L33200;100,00;100,00
20211231;001;42;2018;L33200;0,00;0,00
20211231;001;42;2018;L33200;100,00;100,00
20211231;001;42;2018;L33200;0,00;0,00
20211231;001;42;2018;L33200;100,00;100,00
20211231;001;42;2018;L33200;0,00;0,00
20211231;001;42;2018;L33200;0,00;0,00
20211231;001;42;2018;L33200;100,00;100,00
20211231;001;42;2018;L33300;0,00;0,00
20211231;001;42;2018;L33300;100,00;100,00
20211231;001;42;2018;L33300;100,00;100,00
20211231;001;42;2018;L33300;0,00;0,00
20211231;001;42;2018;L33300;100,00;100,00
20211231;001;42;2018;L33300;0,00;0,00
20211231;001;42;2018;L33300;100,00;100,00
20211231;001;42;2018;L33300;100,00;100,00
20211231;001;42;2018;L33300;0,00;0,00
20211231;001;42;2018;L33300;0,00;0,00
20211231;001;42;2019;L33200;100,00;100,00
20211231;001;42;2019;L33200;0,00;0,00
20211231;001;42;2019;L33200;100,00;100,00
20211231;001;42;2019;L33200;0,00;0,00
20211231;001;42;2019;L33200;100,00;100,00
20211231;001;42;2019;L33200;0,00;0,00
20211231;001;42;2019;L33200;100,00;100,00
20211231;001;42;2019;L33200;0,00;0,00
20211231;001;42;2019;L33200;0,00;0,00
20211231;001;42;2019;L33200;100,00;100,00
20211231;001;42;2019;L33300;0,00;0,00
20211231;001;42;2019;L33300;100,00;100,00
20211231;001;42;2019;L33300;100,00;100,00
20211231;001;42;2019;L33300;0,00;0,00
20211231;001;42;2019;L33300;100,00;100,00
20211231;001;42;2019;L33300;0,00;0,00
20211231;001;42;2019;L33300;100,00;100,00
20211231;001;42;2019;L33300;100,00;100,00
20211231;001;42;2019;L33300;0,00;0,00
20211231;001;42;2019;L33300;0,00;0,00
20211231;001;42;2020;L33200;100,00;100,00
20211231;001;42;2020;L33200;0,00;0,00
20211231;001;42;2020;L33200;100,00;100,00
20211231;001;42;2020;L33200;0,00;0,00
20211231;001;42;2020;L33200;100,00;100,00
20211231;001;42;2020;L33200;0,00;0,00
20211231;001;42;2020;L33200;100,00;100,00
20211231;001;42;2020;L33200;0,00;0,00
20211231;001;42;2020;L33200;0,00;0,00
20211231;001;42;2020;L33200;100,00;100,00
20211231;001;42;2020;L33300;0,00;0,00
20211231;001;42;2020;L33300;100,00;100,00
20211231;001;42;2020;L33300;100,00;100,00
20211231;001;42;2020;L33300;0,00;0,00
20211231;001;42;2020;L33300;100,00;100,00
20211231;001;42;2020;L33300;0,00;0,00
20211231;001;42;2020;L33300;100,00;100,00
20211231;001;42;2020;L33300;100,00;100,00
20211231;001;42;2020;L33300;0,00;0,00
20211231;001;42;2020;L33300;0,00;0,00
20211231;001;42;2021;L33200;100,00;100,00
20211231;001;42;2021;L33200;0,00;0,00
20211231;001;42;2021;L33200;100,00;100,00
20211231;001;42;2021;L33200;0,00;0,00
20211231;001;42;2021;L33200;100,00;100,00
20211231;001;42;2021;L33200;0,00;0,00
20211231;001;42;2021;L33200;100,00;100,00
20211231;001;42;2021;L33200;0,00;0,00
20211231;001;42;2021;L33200;0,00;0,00
20211231;001;42;2021;L33200;100,00;100,00
20211231;001;42;2021;L33200;100,00;100,00
20211231;001;42;2021;L33200;0,00;0,00
20211231;001;42;2021;L33200;100,00;100,00
20211231;001;42;2021;L33200;0,00;0,00
20211231;001;42;2021;L33200;100,00;100,00
20211231;001;42;2021;L33200;0,00;0,00
20211231;001;42;2021;L33200;100,00;100,00
20211231;001;42;2021;L33200;0,00;0,00
20211231;001;42;2021;L33200;0,00;0,00
20211231;001;42;2021;L33200;100,00;100,00
20211231;001;42;2021;L33200;100,00;100,00
20211231;001;42;2021;L33200;0,00;0,00
20211231;001;42;2021;L33200;100,00;100,00
20211231;001;42;2021;L33200;0,00;0,00
20211231;001;42;2021;L33200;100,00;100,00
20211231;001;42;2021;L33200;0,00;0,00
20211231;001;42;2021;L33200;100,00;100,00
20211231;001;42;2021;L33200;0,00;0,00
20211231;001;42;2021;L33200;0,00;0,00
20211231;001;42;2021;L33200;100,00;100,00
20211231;001;42;2021;L33200;100,00;100,00
20211231;001;42;2021;L33200;0,00;0,00
20211231;001;42;2021;L33200;100,00;100,00
20211231;001;42;2021;L33200;0,00;0,00
20211231;001;42;2021;L33200;100,00;100,00
20211231;001;42;2021;L33200;0,00;0,00
20211231;001;42;2021;L33200;100,00;100,00
20211231;001;42;2021;L33200;0,00;0,00
20211231;001;42;2021;L33200;0,00;0,00
20211231;001;42;2021;L33200;100,00;100,00
20211231;001;42;2021;L33300;0,00;0,00
20211231;001;42;2021;L33300;100,00;100,00
20211231;001;42;2021;L33300;100,00;100,00
20211231;001;42;2021;L33300;0,00;0,00
20211231;001;42;2021;L33300;100,00;100,00
20211231;001;42;2021;L33300;0,00;0,00
20211231;001;42;2021;L33300;100,00;100,00
20211231;001;42;2021;L33300;100,00;100,00
20211231;001;42;2021;L33300;0,00;0,00
20211231;001;42;2021;L33300;0,00;0,00
20211231;001;42;2021;L33300;0,00;0,00
20211231;001;42;2021;L33300;100,00;100,00
20211231;001;42;2021;L33300;100,00;100,00
20211231;001;42;2021;L33300;0,00;0,00
20211231;001;42;2021;L33300;100,00;100,00
20211231;001;42;2021;L33300;0,00;0,00
20211231;001;42;2021;L33300;100,00;100,00
20211231;001;42;2021;L33300;100,00;100,00
20211231;001;42;2021;L33300;0,00;0,00
20211231;001;42;2021;L33300;0,00;0,00
20211231;001;42;2021;L33300;100,00;100,00
20211231;001;42;2021;L33300;0,00;0,00
20211231;001;42;2021;L33300;100,00;100,00
20211231;001;42;2021;L33300;0,00;0,00
20211231;001;42;2021;L33300;100,00;100,00
20211231;001;42;2021;L33300;0,00;0,00
20211231;001;42;2021;L33300;100,00;100,00
20211231;001;42;2021;L33300;0,00;0,00
20211231;001;42;2021;L33300;0,00;0,00
20211231;001;42;2021;L33300;100,00;100,00
20211231;001;42;2021;L33300;100,00;100,00
20211231;001;42;2021;L33300;0,00;0,00
20211231;001;42;2021;L33300;100,00;100,00
20211231;001;42;2021;L33300;0,00;0,00
20211231;001;42;2021;L33300;100,00;100,00
20211231;001;42;2021;L33300;0,00;0,00
20211231;001;42;2021;L33300;100,00;100,00
20211231;001;42;2021;L33300;0,00;0,00
20211231;001;42;2021;L33300;0,00;0,00
20211231;001;42;2021;L33300;100,00;100,00
20211231;005;11;0000;L12100;100,00;100,00
20211231;005;11;0000;L12100;100,00;100,00
20211231;005;11;0000;L12100;100,00;100,00
20211231;005;11;0000;L12100;19,74;19,74
20211231;005;11;0000;L12100;80,26;80,26
20211231;005;11;0000;L12100;60,10;60,10
20211231;005;11;0000;L12100;39,90;39,90
20211231;005;11;0000;L12100;0,00;0,00
20211231;005;11;0000;L12100;0,00;0,00
20211231;005;11;0000;L12100;0,00;0,00
20211231;005;11;0000;L12100;100,00;100,00
20211231;005;11;0000;L12100;100,00;100,00
20211231;005;11;0000;L12100;100,00;100,00
20211231;005;11;0000;L12100;19,74;19,74
20211231;005;11;0000;L12100;80,26;80,26
20211231;005;11;0000;L12100;60,10;60,10
20211231;005;11;0000;L12100;39,90;39,90
20211231;005;11;0000;L12100;0,00;0,00
20211231;005;11;0000;L12100;0,00;0,00
20211231;005;11;0000;L12100;0,00;0,00
20211231;005;11;0000;L12100;0,00;0,00
20211231;005;11;0000;L12100;100,00;100,00
20211231;005;11;0000;L12100;0,00;0,00
20211231;005;11;0000;L12100;100,00;100,00
20211231;005;11;0000;L12100;0,00;0,00
20211231;005;11;0000;L12100;100,00;100,00
20211231;005;11;0000;L12100;0,00;0,00
20211231;005;11;0000;L12100;100,00;100,00
20211231;005;11;0000;L12100;0,00;0,00
20211231;005;11;0000;L12100;100,00;100,00
20211231;005;11;0000;L12200;100,00;100,00
20211231;005;11;0000;L12200;0,00;0,00
20211231;005;11;0000;L12200;100,00;100,00
20211231;005;11;0000;L12200;0,00;0,00
20211231;005;11;0000;L12200;100,00;100,00
20211231;005;11;0000;L12200;100,00;100,00
20211231;005;11;0000;L12200;0,00;0,00
20211231;005;11;0000;L12200;0,00;0,00
20211231;005;11;0000;L12200;0,00;0,00
20211231;005;11;0000;L12200;100,00;100,00
20211231;005;11;0000;L12200;100,00;100,00
20211231;005;11;0000;L12200;100,00;100,00
20211231;005;11;0000;L12200;0,00;0,00
20211231;005;11;0000;L12200;100,00;100,00
20211231;005;11;0000;L12200;0,00;0,00
20211231;005;11;0000;L12200;100,00;100,00
20211231;005;11;0000;L12200;0,00;0,00
20211231;005;11;0000;L12200;0,00;0,00
20211231;005;11;0000;L12200;0,00;0,00
20211231;005;11;0000;L12200;100,00;100,00
20211231;005;11;0000;L12200;0,00;0,00
20211231;005;11;0000;L12200;100,00;100,00
20211231;005;11;0000;L12200;0,00;0,00
20211231;005;11;0000;L12200;100,00;100,00
20211231;005;11;0000;L12200;0,00;0,00
20211231;005;11;0000;L12200;100,00;100,00
20211231;005;11;0000;L12200;0,00;0,00
20211231;005;11;0000;L12200;100,00;100,00
20211231;005;11;0000;L12200;0,00;0,00
20211231;005;11;0000;L12200;100,00;100,00
20211231;005;21;0000;L41600;100,00;100,00
20211231;005;21;0000;L41600;100,00;100,00
20211231;005;21;0000;L41600;0,00;0,00
20211231;005;21;0000;L41600;100,00;100,00
20211231;005;21;0000;L41600;0,00;0,00
20211231;005;21;0000;L41600;100,00;100,00
20211231;005;21;0000;L41600;0,00;0,00
20211231;005;21;0000;L41600;0,00;0,00
20211231;005;21;0000;L41600;0,00;0,00
20211231;005;21;0000;L41600;100,00;100,00
20211231;005;21;0000;L41600;100,00;100,00
20211231;005;21;0000;L41600;100,00;100,00
20211231;005;21;0000;L41600;0,00;0,00
20211231;005;21;0000;L41600;100,00;100,00
20211231;005;21;0000;L41600;0,00;0,00
20211231;005;21;0000;L41600;100,00;100,00
20211231;005;21;0000;L41600;0,00;0,00
20211231;005;21;0000;L41600;0,00;0,00
20211231;005;21;0000;L41600;0,00;0,00
20211231;005;21;0000;L41600;100,00;100,00
20211231;005;21;0000;L41600;100,00;100,00
20211231;005;21;0000;L41600;100,00;100,00
20211231;005;21;0000;L41600;0,00;0,00
20211231;005;21;0000;L41600;100,00;100,00
20211231;005;21;0000;L41600;0,00;0,00
20211231;005;21;0000;L41600;100,00;100,00
20211231;005;21;0000;L41600;0,00;0,00
20211231;005;21;0000;L41600;0,00;0,00
20211231;005;21;0000;L41600;0,00;0,00
20211231;005;21;0000;L41600;100,00;100,00
20211231;005;21;0000;L41600;0,00;0,00
20211231;005;21;0000;L41600;100,00;100,00
20211231;005;21;0000;L41600;0,00;0,00
20211231;005;21;0000;L41600;100,00;100,00
20211231;005;21;0000;L41600;0,00;0,00
20211231;005;21;0000;L41600;100,00;100,00
20211231;005;21;0000;L41600;0,00;0,00
20211231;005;21;0000;L41600;100,00;100,00
20211231;005;21;0000;L41600;0,00;0,00
20211231;005;21;0000;L41600;100,00;100,00
20211231;005;31;0000;L41600;100,00;100,00
20211231;005;31;0000;L41600;100,00;100,00
20211231;005;31;0000;L41600;0,00;0,00
20211231;005;31;0000;L41600;100,00;100,00
20211231;005;31;0000;L41600;0,00;0,00
20211231;005;31;0000;L41600;100,00;100,00
20211231;005;31;0000;L41600;0,00;0,00
20211231;005;31;0000;L41600;0,00;0,00
20211231;005;31;0000;L41600;0,00;0,00
20211231;005;31;0000;L41600;100,00;100,00
20211231;005;31;0000;L41600;100,00;100,00
20211231;005;31;0000;L41600;100,00;100,00
20211231;005;31;0000;L41600;0,00;0,00
20211231;005;31;0000;L41600;100,00;100,00
20211231;005;31;0000;L41600;0,00;0,00
20211231;005;31;0000;L41600;100,00;100,00
20211231;005;31;0000;L41600;0,00;0,00
20211231;005;31;0000;L41600;0,00;0,00
20211231;005;31;0000;L41600;0,00;0,00
20211231;005;31;0000;L41600;100,00;100,00
20211231;005;31;0000;L41600;0,00;0,00
20211231;005;31;0000;L41600;100,00;100,00
20211231;005;31;0000;L41600;0,00;0,00
20211231;005;31;0000;L41600;100,00;100,00
20211231;005;31;0000;L41600;0,00;0,00
20211231;005;31;0000;L41600;100,00;100,00
20211231;005;31;0000;L41600;0,00;0,00
20211231;005;31;0000;L41600;100,00;100,00
20211231;005;31;0000;L41600;0,00;0,00
20211231;005;31;0000;L41600;100,00;100,00
